Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion
2022-01-31 20:07:47.130431,-40.013,80.105,33.8,30.0,1014.1,358.6,8.9,-1.8,-19.8,10.0,6.0,358.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:07:52.242307,-40.206,80.431,33.8,30.1,1014.1,358.1,8.8,-1.6,-19.5,10.0,6.0,358.0,0.0,0.0,-0.0,25,27,22,79,0
2022-01-31 20:07:57.351081,-40.399,80.759,33.8,30.0,1014.1,357.5,8.9,-1.4,-19.8,10.0,6.0,357.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:08:02.470578,-40.591,81.09,33.8,29.9,1014.1,356.9,9.0,-1.3,-20.1,10.0,6.0,357.0,0.0,0.0,0.0,25,27,22,79,1
2022-01-31 20:08:07.581084,-40.781,81.422,33.7,29.8,1014.1,356.3,9.2,-1.7,-20.5,10.0,6.0,356.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:08:12.691082,-40.971,81.757,33.8,29.9,1014.1,355.8,8.9,-1.7,-20.2,10.0,6.0,356.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:08:17.806655,-41.159,82.093,33.8,30.1,1014.1,355.4,8.8,-1.8,-20.0,10.0,6.0,355.0,0.0,0.0,0.0,24,27,22,78,1
2022-01-31 20:08:22.927103,-41.347,82.432,33.8,30.1,1014.1,354.9,8.4,-1.3,-19.8,10.0,6.0,355.0,0.0,0.0,0.0,25,27,22,79,1
2022-01-31 20:08:28.041079,-41.533,82.773,33.8,30.0,1014.1,354.3,8.6,-1.3,-20.2,10.0,6.0,354.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:08:33.151082,-41.717,83.115,33.8,30.1,1014.1,353.7,8.3,-1.1,-20.4,10.0,6.0,353.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:08:38.270218,-41.901,83.46,33.9,29.8,1014.1,353.0,7.6,-1.1,-20.9,10.0,6.0,353.0,0.0,0.0,0.0,24,27,22,78,1
2022-01-31 20:08:43.381084,-42.084,83.807,33.9,29.9,1014.1,352.2,8.0,-1.0,-21.0,10.0,6.0,352.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:08:48.493166,-42.265,84.156,33.7,29.7,1014.1,351.6,8.0,-1.0,-20.8,10.0,6.0,351.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:08:53.608972,-42.445,84.507,33.8,30.1,1014.1,350.9,8.0,-1.1,-21.1,10.0,6.0,351.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:08:58.724993,-42.624,84.86,33.7,30.0,1014.1,350.2,7.9,-1.1,-21.4,10.0,6.0,350.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:09:03.836861,-42.802,85.216,33.8,29.9,1014.1,349.6,8.1,-1.1,-21.9,10.0,6.0,349.0,0.0,0.0,0.1,24,26,22,77,1
2022-01-31 20:09:08.957143,-42.979,85.573,33.8,30.1,1014.1,348.9,8.0,-1.0,-22.0,10.0,6.0,349.0,0.0,0.0,0.1,25,27,22,79,1
2022-01-31 20:09:14.082023,-43.154,85.934,33.7,30.0,1014.1,348.2,7.7,-0.8,-22.0,10.0,6.0,348.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:09:19.206363,-43.329,86.296,33.8,30.0,1014.1,347.4,6.9,-0.5,-21.9,10.0,6.0,347.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:09:24.330531,-43.502,86.661,33.8,30.5,1014.1,346.5,7.2,-0.5,-22.1,10.0,6.0,346.0,0.0,0.0,0.1,25,27,22,78,1
2022-01-31 20:09:29.456441,-43.673,87.028,33.8,29.9,1014.1,345.6,7.5,-0.3,-22.6,10.0,6.0,345.0,0.0,0.0,0.0,25,27,22,78,1
2022-01-31 20:09:34.579593,-43.844,87.397,33.8,30.0,1014.1,344.8,7.2,-0.5,-22.5,10.0,6.0,344.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:09:39.698504,-44.012,87.768,33.7,30.1,1014.1,344.0,7.4,-0.7,-23.2,10.0,6.0,344.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:09:44.809167,-44.18,88.141,33.9,29.9,1014.1,343.2,7.3,-0.5,-23.5,10.0,6.0,343.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:09:49.920873,-44.345,88.515,33.8,29.9,1014.1,342.3,7.0,-0.5,-23.1,10.0,6.0,342.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:09:55.032688,-44.51,88.893,33.9,30.2,1014.0,341.5,7.3,-0.6,-23.2,10.0,6.0,341.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:10:00.145173,-44.673,89.272,33.7,29.8,1014.1,340.7,7.2,-0.7,-23.9,10.0,6.0,340.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:10:05.257826,-44.835,89.653,33.8,29.8,1014.1,340.0,7.0,-0.8,-24.2,10.0,6.0,340.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:10:10.374321,-44.995,90.038,33.8,30.0,1014.1,339.2,7.3,-0.8,-24.5,10.0,6.0,339.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:10:15.490307,-45.154,90.424,33.8,30.0,1014.0,338.5,7.4,-0.5,-24.4,10.0,6.0,338.0,0.0,0.0,0.0,25,26,22,78,1
2022-01-31 20:10:20.613829,-45.311,90.813,33.8,30.0,1014.1,337.8,7.2,-0.4,-24.4,10.0,6.0,337.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:10:25.722284,-45.467,91.203,33.8,30.0,1014.0,337.0,7.9,-0.1,-24.4,10.0,6.0,337.0,0.0,0.0,-0.0,25,27,22,78,0
2022-01-31 20:10:30.845575,-45.622,91.597,33.7,29.9,1014.1,336.3,7.3,-0.5,-24.9,10.0,6.0,336.0,0.0,0.0,-0.0,24,27,22,78,1
2022-01-31 20:10:35.957371,-45.775,91.992,33.7,29.9,1014.1,335.6,7.3,-0.7,-24.9,10.0,6.0,335.0,0.0,0.0,-0.1,24,26,22,78,1
2022-01-31 20:10:41.079125,-45.926,92.39,33.8,30.2,1014.1,335.0,7.1,-0.6,-25.1,10.0,6.0,335.0,0.0,0.0,-0.0,25,26,22,79,1
2022-01-31 20:10:46.202636,-46.076,92.791,33.8,29.8,1014.0,334.4,7.3,-1.0,-25.7,10.0,6.0,334.0,0.0,0.0,0.0,24,26,22,77,0
2022-01-31 20:10:51.321203,-46.225,93.193,33.8,30.1,1014.0,333.8,7.3,-0.5,-25.5,10.0,6.0,333.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:10:56.435887,-46.371,93.597,33.7,29.8,1014.0,333.1,7.2,-0.9,-25.7,10.0,6.0,333.0,0.0,0.0,0.1,24,27,22,78,1
2022-01-31 20:11:01.559178,-46.516,94.005,33.8,30.2,1014.0,332.5,7.0,-0.4,-25.4,10.0,6.0,332.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:11:06.682442,-46.66,94.414,33.9,30.1,1014.0,331.8,6.6,-0.6,-25.6,10.0,6.0,331.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:11:11.792997,-46.802,94.825,33.8,30.0,1014.0,331.1,6.7,-0.5,-25.9,10.0,6.0,331.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:11:16.904688,-46.942,95.238,33.9,30.3,1014.0,330.4,6.8,-0.6,-26.3,10.0,6.0,330.0,0.0,0.0,0.0,24,26,22,78,1
2022-01-31 20:11:22.016627,-47.08,95.653,33.8,30.0,1014.0,329.7,6.9,-0.4,-25.9,10.0,6.0,329.0,0.0,0.0,-0.1,24,27,22,78,1
2022-01-31 20:11:27.130479,-47.217,96.071,33.8,30.0,1014.1,329.0,6.8,-0.3,-26.4,10.0,6.0,329.0,0.0,0.0,0.0,25,27,22,79,1
2022-01-31 20:11:32.254240,-47.352,96.492,33.8,30.0,1014.0,328.3,6.7,-0.3,-26.7,10.0,6.0,328.0,0.0,0.0,0.1,24,26,22,77,1
2022-01-31 20:11:37.378816,-47.486,96.915,33.8,30.5,1014.0,327.5,6.7,-0.2,-27.2,10.0,6.0,327.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:11:42.505850,-47.618,97.341,33.9,30.0,1014.0,326.8,6.4,-0.4,-26.8,10.0,6.0,326.0,0.0,0.0,-0.0,25,27,22,78,1
2022-01-31 20:11:47.617320,-47.748,97.768,33.8,30.1,1014.0,326.0,6.3,-0.2,-26.5,10.0,6.0,326.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:11:52.726083,-47.876,98.196,33.8,30.0,1014.0,325.3,6.2,-0.7,-26.7,10.0,6.0,325.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:11:57.838260,-48.002,98.627,33.7,30.1,1014.1,324.6,6.2,-0.4,-26.8,10.0,6.0,324.0,0.0,0.0,0.1,25,27,22,78,1
2022-01-31 20:12:02.959629,-48.127,99.061,33.7,30.1,1014.1,323.9,6.6,-0.3,-27.0,10.0,6.0,324.0,0.0,0.0,0.1,25,27,22,79,1
2022-01-31 20:12:08.084123,-48.25,99.498,33.8,29.9,1014.1,323.3,6.6,-0.4,-27.2,10.0,6.0,323.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:12:13.206940,-48.371,99.936,33.8,30.0,1014.0,322.7,6.3,-0.5,-27.4,10.0,6.0,322.0,0.0,0.0,-0.1,24,26,22,77,0
2022-01-31 20:12:18.321117,-48.49,100.376,33.9,29.9,1014.1,322.0,6.1,-0.3,-27.9,10.0,6.0,322.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:12:23.440910,-48.608,100.819,33.8,30.1,1014.1,321.2,6.1,-0.2,-27.9,10.0,6.0,321.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:12:28.565315,-48.723,101.264,33.7,30.2,1014.1,320.4,5.9,-0.1,-27.8,10.0,6.0,320.0,0.0,0.0,0.0,24,26,22,78,1
2022-01-31 20:12:33.689134,-48.837,101.711,33.8,30.2,1014.1,319.6,5.9,-0.2,-28.4,10.0,6.0,319.0,0.0,0.0,0.0,25,27,22,79,1
2022-01-31 20:12:38.812877,-48.949,102.16,33.8,29.7,1014.1,318.8,5.9,-0.3,-28.5,10.0,6.0,318.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:12:43.931077,-49.059,102.611,33.8,30.0,1014.1,318.0,6.2,-0.2,-28.8,10.0,6.0,318.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:12:49.041082,-49.166,103.063,33.9,29.9,1014.1,317.4,6.4,-0.3,-28.7,10.0,6.0,317.0,0.0,0.0,0.0,25,27,22,79,1
2022-01-31 20:12:54.156515,-49.272,103.518,33.9,30.0,1014.1,316.8,6.1,-0.9,-29.0,10.0,6.0,317.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:12:59.271080,-49.376,103.974,33.9,30.0,1014.1,316.2,5.9,-0.5,-29.4,10.0,6.0,316.0,0.0,0.0,0.0,24,27,22,78,1
2022-01-31 20:13:04.381098,-49.478,104.433,33.9,30.0,1014.1,315.5,5.9,-0.0,-29.6,10.0,6.0,315.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:13:09.500793,-49.577,104.894,33.8,29.9,1014.0,314.7,6.1,0.1,-29.7,10.0,6.0,314.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:13:14.621079,-49.675,105.357,33.8,30.0,1014.1,314.0,6.0,0.0,-30.1,10.0,6.0,314.0,0.0,0.0,0.1,25,26,22,79,1
2022-01-31 20:13:19.740795,-49.771,105.822,33.8,30.0,1014.1,313.3,6.2,0.3,-30.2,10.0,6.0,313.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:13:24.864285,-49.865,106.289,33.9,30.1,1014.1,312.6,6.0,0.2,-30.2,10.0,6.0,312.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:13:29.989036,-49.957,106.758,33.8,30.1,1014.1,312.0,6.2,0.5,-30.1,10.0,6.0,312.0,0.0,0.0,-0.0,25,27,22,78,1
2022-01-31 20:13:35.111045,-50.047,107.229,33.9,30.1,1014.1,311.3,6.0,0.3,-30.5,10.0,6.0,311.0,0.0,0.0,0.0,24,26,22,78,1
2022-01-31 20:13:40.230854,-50.134,107.701,33.7,30.2,1014.1,310.6,6.1,0.0,-30.6,10.0,6.0,310.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:13:45.344906,-50.22,108.174,33.8,29.9,1014.1,310.0,5.9,0.1,-30.8,10.0,6.0,310.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:13:50.469685,-50.303,108.651,33.9,29.9,1014.0,309.3,5.8,0.2,-30.9,10.0,6.0,309.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:13:55.591077,-50.384,109.129,33.8,30.6,1014.1,308.6,5.8,0.3,-30.9,10.0,6.0,308.0,0.0,0.0,0.0,25,27,23,79,1
2022-01-31 20:14:00.701078,-50.463,109.607,33.7,29.9,1014.1,308.0,5.8,0.5,-31.2,10.0,6.0,308.0,0.0,0.0,-0.1,24,26,22,78,1
2022-01-31 20:14:05.816864,-50.54,110.087,33.9,30.0,1014.1,307.3,5.6,0.5,-31.6,10.0,6.0,307.0,0.0,0.0,0.0,25,27,23,80,1
2022-01-31 20:14:10.936257,-50.615,110.57,33.7,29.9,1014.0,306.6,5.7,0.4,-31.4,10.0,6.0,306.0,0.0,0.0,0.1,24,27,22,78,1
2022-01-31 20:14:16.049490,-50.687,111.053,33.8,30.0,1014.0,306.0,6.1,0.4,-31.5,10.0,6.0,306.0,0.0,0.0,-0.0,25,27,23,79,1
2022-01-31 20:14:21.172906,-50.758,111.539,34.0,30.3,1014.0,305.5,5.9,0.2,-31.7,10.0,6.0,305.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:14:26.283737,-50.826,112.026,33.8,30.1,1014.0,304.9,6.0,0.0,-31.8,10.0,6.0,305.0,0.0,0.0,-0.0,24,27,22,78,1
2022-01-31 20:14:31.395794,-50.892,112.513,33.8,30.1,1014.0,304.5,6.2,-0.2,-31.9,10.0,6.0,304.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:14:36.483884,-50.955,113.0,33.9,30.0,1014.1,304.1,5.9,-0.1,-32.2,10.0,6.0,304.0,0.0,0.0,-0.0,24,27,23,77,1
2022-01-31 20:14:41.601050,-51.016,113.491,33.9,30.1,1014.1,303.6,5.8,-0.2,-32.6,10.0,6.0,303.0,0.0,0.0,0.1,24,27,22,78,1
2022-01-31 20:14:46.673441,-51.075,113.979,33.9,29.8,1014.1,303.1,5.9,0.1,-32.6,10.0,6.0,303.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:14:51.791098,-51.132,114.473,33.8,29.9,1014.0,302.7,6.2,0.1,-33.0,10.0,6.0,302.0,0.0,0.0,0.1,25,27,22,79,1
2022-01-31 20:14:56.911384,-51.187,114.968,33.8,30.1,1014.0,302.3,6.0,-0.1,-33.0,10.0,6.0,302.0,0.0,0.0,0.1,24,26,22,77,1
2022-01-31 20:15:02.023497,-51.239,115.464,33.8,29.9,1014.0,301.8,5.9,-0.0,-33.4,10.0,6.0,302.0,0.0,0.0,0.0,25,27,22,79,1
2022-01-31 20:15:07.131076,-51.289,115.96,33.8,30.1,1014.1,301.4,6.0,-0.1,-33.6,10.0,6.0,301.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:15:12.241082,-51.337,116.458,33.8,30.0,1014.0,300.9,5.6,-0.1,-33.6,10.0,6.0,301.0,0.0,0.0,-0.1,25,27,22,78,1
2022-01-31 20:15:17.361150,-51.383,116.958,33.8,30.2,1014.0,300.4,5.9,-0.0,-33.9,10.0,6.0,300.0,0.0,0.0,-0.1,24,26,22,78,1
2022-01-31 20:15:22.480596,-51.426,117.458,33.9,29.9,1014.1,300.0,6.1,-0.2,-33.8,10.0,6.0,300.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:15:27.600405,-51.467,117.96,33.9,29.9,1014.1,299.7,6.2,-0.0,-33.8,10.0,6.0,300.0,0.0,0.0,-0.0,25,27,22,78,1
2022-01-31 20:15:32.711106,-51.505,118.462,33.7,29.9,1014.1,299.3,6.2,0.1,-34.3,10.0,6.0,299.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:15:37.821066,-51.541,118.964,33.8,30.0,1014.0,299.0,6.5,-0.1,-34.3,10.0,6.0,299.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:15:42.941101,-51.575,119.468,33.8,30.1,1014.0,298.7,6.3,0.3,-34.6,10.0,6.0,299.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:15:48.061078,-51.607,119.973,33.8,30.1,1014.0,298.4,6.2,0.3,-34.6,10.0,6.0,298.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:15:53.179164,-51.636,120.479,33.8,30.2,1014.1,298.0,6.2,0.2,-34.5,10.0,6.0,298.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:15:58.290752,-51.663,120.984,33.9,30.1,1014.1,297.8,6.3,-0.1,-34.4,10.0,6.0,298.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:16:03.409287,-51.687,121.491,33.7,29.9,1014.1,297.5,6.3,0.1,-34.6,10.0,6.0,297.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:16:08.531082,-51.709,121.999,33.8,29.9,1014.1,297.2,6.1,-0.0,-34.5,10.0,6.0,297.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:16:13.650525,-51.729,122.507,33.8,29.9,1014.1,296.9,6.0,0.2,-34.9,10.0,6.0,297.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:16:18.771124,-51.746,123.015,33.8,30.2,1014.1,296.6,6.3,0.2,-35.0,10.0,6.0,296.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:16:23.881944,-51.761,123.523,33.9,29.9,1014.1,296.3,6.4,0.3,-35.3,10.0,6.0,296.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:16:29.005151,-51.774,124.032,33.8,30.0,1014.1,296.1,6.3,0.2,-35.3,10.0,6.0,296.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:16:34.123895,-51.784,124.542,33.8,30.0,1014.1,295.8,6.2,0.3,-35.5,10.0,6.0,296.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:16:39.235478,-51.792,125.05,33.8,29.9,1014.1,295.5,6.2,0.3,-35.6,10.0,6.0,295.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:16:44.347308,-51.797,125.559,33.8,30.0,1014.1,295.2,6.2,0.1,-36.3,10.0,6.0,295.0,0.0,0.0,0.1,25,27,23,79,1
2022-01-31 20:16:49.460268,-51.8,126.068,33.8,30.1,1014.1,294.9,6.6,0.1,-36.4,10.0,6.0,295.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:16:54.579591,-51.801,126.578,33.7,30.3,1014.1,294.8,6.5,0.2,-36.5,10.0,6.0,295.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:16:59.691414,-51.799,127.087,33.8,30.0,1014.1,294.5,6.6,0.2,-36.4,10.0,6.0,294.0,0.0,0.0,0.0,25,27,22,78,1
2022-01-31 20:17:04.803618,-51.795,127.596,33.8,30.5,1014.1,294.4,6.9,0.1,-36.2,10.0,6.0,294.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:17:09.912849,-51.788,128.105,33.7,30.2,1014.1,294.3,6.9,0.2,-36.6,10.0,6.0,294.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:17:15.029913,-51.779,128.614,33.8,29.7,1014.1,294.3,6.9,0.2,-36.9,10.0,6.0,294.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:17:20.142255,-51.768,129.122,33.9,29.9,1014.1,294.2,6.8,0.1,-37.0,10.0,6.0,294.0,0.0,0.0,-0.1,24,27,22,78,1
2022-01-31 20:17:25.252894,-51.754,129.63,33.8,30.1,1014.1,294.0,6.6,0.1,-37.3,10.0,6.0,294.0,0.0,0.0,-0.1,25,27,22,78,1
2022-01-31 20:17:30.371612,-51.738,130.139,33.8,30.1,1014.1,293.8,6.5,-0.0,-37.9,10.0,6.0,294.0,0.0,0.0,-0.0,25,27,22,79,1
2022-01-31 20:17:35.490470,-51.719,130.647,33.8,30.0,1014.1,293.6,6.5,0.1,-37.2,10.0,6.0,294.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:17:40.601519,-51.698,131.154,33.9,29.8,1014.1,293.4,6.8,0.5,-37.2,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:17:45.710359,-51.675,131.66,33.9,29.9,1014.1,293.3,6.8,0.4,-37.6,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:17:50.826217,-51.649,132.166,33.8,30.1,1014.1,293.2,6.9,0.2,-38.3,10.0,6.0,293.0,0.0,0.0,0.0,25,27,22,79,1
2022-01-31 20:17:55.938311,-51.621,132.671,33.7,29.9,1014.1,293.0,7.0,0.2,-38.3,10.0,6.0,293.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:18:01.058752,-51.591,133.177,33.9,30.0,1014.0,292.9,6.8,0.4,-38.3,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:18:06.183110,-51.558,133.682,33.8,29.9,1014.0,292.8,6.8,0.4,-38.3,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:18:11.307031,-51.523,134.186,33.8,29.8,1014.0,292.7,7.2,0.0,-38.1,10.0,6.0,293.0,0.0,0.0,-0.0,25,27,22,78,1
2022-01-31 20:18:16.431909,-51.486,134.689,33.8,30.0,1014.1,292.7,7.7,-0.3,-38.2,10.0,6.0,293.0,0.0,0.0,0.1,24,26,22,77,1
2022-01-31 20:18:21.556188,-51.446,135.192,33.8,29.9,1014.1,292.9,7.5,0.1,-38.4,10.0,6.0,293.0,0.0,0.0,-0.1,24,26,22,78,1
2022-01-31 20:18:26.677558,-51.404,135.693,33.8,30.1,1014.1,292.9,7.1,-0.1,-38.6,10.0,6.0,293.0,0.0,0.0,0.1,25,27,22,78,1
2022-01-31 20:18:31.796614,-51.359,136.193,33.8,30.1,1014.1,292.9,7.1,-0.1,-39.1,10.0,6.0,293.0,0.0,0.0,-0.0,23,25,20,72,1
2022-01-31 20:18:36.920958,-51.313,136.693,33.8,29.9,1014.1,292.8,7.3,0.1,-39.3,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:18:42.039631,-51.264,137.191,33.9,29.8,1014.0,292.8,7.5,0.3,-39.0,10.0,6.0,293.0,0.0,0.0,-0.0,22,26,21,74,1
2022-01-31 20:18:47.150369,-51.212,137.687,33.8,29.9,1014.0,292.8,7.3,0.3,-39.0,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:18:52.261079,-51.159,138.182,33.7,29.9,1014.1,292.7,7.2,0.1,-39.6,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:18:57.379005,-51.103,138.676,33.8,29.8,1014.1,292.7,7.6,-0.0,-40.1,10.0,6.0,293.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:19:02.490905,-51.045,139.169,33.8,29.9,1014.1,292.7,7.4,0.0,-40.1,10.0,6.0,293.0,0.0,0.0,-0.0,24,26,22,78,1
2022-01-31 20:19:07.601077,-50.984,139.66,33.8,30.2,1014.1,292.6,7.3,0.0,-40.2,10.0,6.0,293.0,0.0,0.0,-0.1,24,26,22,78,1
2022-01-31 20:19:12.721079,-50.922,140.15,33.8,30.0,1014.0,292.6,7.5,0.2,-40.5,10.0,7.0,293.0,0.0,0.0,-0.0,25,26,22,78,1
2022-01-31 20:19:17.839689,-50.857,140.64,33.7,30.0,1014.0,292.5,7.6,0.1,-40.6,10.0,7.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:19:22.958298,-50.79,141.127,33.9,30.1,1014.0,292.5,7.7,-0.1,-40.8,10.0,7.0,293.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:19:28.069242,-50.721,141.613,33.7,30.0,1014.1,292.5,7.9,0.1,-40.8,10.0,7.0,293.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:19:33.188389,-50.649,142.098,33.8,30.4,1014.1,292.6,8.1,0.3,-41.2,10.0,7.0,293.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:19:38.311096,-50.575,142.581,33.8,29.9,1014.0,292.7,8.0,0.3,-41.7,10.0,7.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:19:43.422618,-50.499,143.062,33.8,30.3,1014.1,292.7,7.9,-0.1,-41.5,10.0,7.0,293.0,0.0,0.0,0.1,24,27,22,78,1
2022-01-31 20:19:48.531082,-50.422,143.541,33.9,30.3,1014.0,292.7,8.4,0.0,-41.4,10.0,7.0,293.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:19:53.641075,-50.342,144.018,33.7,30.1,1014.1,292.9,8.4,0.1,-41.7,10.0,7.0,293.0,0.0,0.0,-0.1,25,27,22,78,1
2022-01-31 20:19:58.759858,-50.259,144.495,33.8,30.3,1014.1,293.0,8.5,0.2,-41.6,10.0,7.0,293.0,0.0,0.0,0.1,24,26,22,77,1
2022-01-31 20:20:03.881080,-50.175,144.97,33.8,29.9,1014.1,293.1,8.3,0.1,-41.2,10.0,7.0,293.0,0.0,0.0,0.0,25,27,23,79,1
2022-01-31 20:20:09.000063,-50.088,145.443,33.8,29.9,1014.0,293.2,8.3,0.1,-41.5,10.0,7.0,293.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:20:14.119242,-49.999,145.915,33.8,29.8,1014.0,293.3,8.6,0.4,-42.0,10.0,7.0,293.0,0.0,0.0,-0.1,24,26,22,77,1
2022-01-31 20:20:19.230205,-49.909,146.383,33.9,30.2,1014.1,293.4,8.4,0.4,-42.1,10.0,7.0,293.0,0.0,0.0,0.0,25,27,23,80,1
2022-01-31 20:20:24.341080,-49.816,146.85,33.9,30.1,1014.0,293.5,8.5,0.3,-42.0,10.0,7.0,294.0,0.0,0.0,0.0,24,27,22,77,1
2022-01-31 20:20:29.454072,-49.721,147.316,33.7,30.1,1014.1,293.5,8.8,0.4,-42.3,10.0,7.0,294.0,0.0,0.0,0.0,24,26,22,77,1
2022-01-31 20:20:34.561115,-49.625,147.778,33.7,30.0,1014.0,293.7,8.9,0.4,-42.3,10.0,7.0,294.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:20:39.673596,-49.526,148.24,33.8,30.1,1014.0,293.8,9.2,0.4,-42.2,10.0,7.0,294.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:20:44.785077,-49.425,148.699,33.7,30.1,1014.0,294.0,9.3,0.3,-42.8,10.0,7.0,294.0,0.0,0.0,-0.0,24,26,22,77,1
2022-01-31 20:20:49.896784,-49.322,149.156,33.8,30.0,1014.0,294.2,9.1,0.6,-43.0,10.0,7.0,294.0,0.0,0.0,-0.0,25,27,22,79,1
